date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday,units_sold_ma7,lag_1,revenue,month
2023-07-14,P001,Clothes,2,3,799,0,Humid,Monsoon,Low,No,No,6.428571428571429,6.0,1598,2023-07
2023-07-16,P001,Clothes,12,12,799,5,Rainy,Monsoon,High,Yes,Yes,7.714285714285714,2.0,9588,2023-07
2023-07-22,P001,Clothes,4,4,799,0,Humid,Monsoon,Low,No,Yes,7.142857142857143,12.0,3196,2023-07
2023-07-24,P001,Clothes,3,4,799,0,Rainy,Monsoon,Low,No,No,6.285714285714286,4.0,2397,2023-07
2023-07-28,P001,Clothes,5,8,799,0,Rainy,Monsoon,Medium,No,No,5.428571428571429,3.0,3995,2023-07
2023-07-30,P001,Clothes,6,8,799,0,Humid,Monsoon,Medium,No,Yes,5.428571428571429,5.0,4794,2023-07
2023-07-31,P001,Clothes,3,4,799,0,Cloudy,Monsoon,Low,No,No,5.0,6.0,2397,2023-07
2023-08-04,P001,Clothes,6,6,799,0,Humid,Monsoon,Medium,No,No,5.571428571428571,3.0,4794,2023-08
2023-08-05,P001,Clothes,6,8,799,15,Rainy,Monsoon,Medium,Yes,Yes,4.714285714285714,6.0,4794,2023-08
2023-08-06,P001,Clothes,9,10,799,10,Rainy,Monsoon,Medium,Yes,Yes,5.428571428571429,6.0,7191,2023-08
2023-08-09,P001,Clothes,5,8,799,0,Humid,Monsoon,Medium,No,No,5.714285714285714,9.0,3995,2023-08
2023-08-10,P001,Clothes,5,5,799,0,Rainy,Monsoon,Medium,No,No,5.714285714285714,5.0,3995,2023-08
2023-08-15,P001,Clothes,15,18,799,0,Cloudy,Monsoon,High,No,Yes,7.0,5.0,11985,2023-08
2023-08-17,P001,Clothes,4,5,799,0,Cloudy,Monsoon,Low,No,No,7.142857142857143,15.0,3196,2023-08
2023-08-22,P001,Clothes,6,8,799,0,Cloudy,Monsoon,Medium,No,No,7.142857142857143,4.0,4794,2023-08
2023-08-26,P001,Clothes,3,5,799,0,Rainy,Monsoon,Low,No,Yes,6.714285714285714,6.0,2397,2023-08
2023-09-11,P001,Clothes,6,6,799,0,Rainy,Monsoon,Medium,No,No,6.285714285714286,3.0,4794,2023-09
2023-09-17,P001,Clothes,7,10,799,5,Rainy,Monsoon,Medium,Yes,Yes,6.571428571428571,6.0,5593,2023-09
2023-09-18,P001,Clothes,5,5,799,0,Rainy,Monsoon,Medium,No,No,6.571428571428571,7.0,3995,2023-09
2023-09-20,P001,Clothes,2,3,799,0,Humid,Monsoon,Low,No,No,4.714285714285714,5.0,1598,2023-09
2023-09-20,P001,Clothes,0,1,799,0,Humid,Monsoon,Low,No,No,4.142857142857143,2.0,0,2023-09
2023-09-22,P001,Clothes,6,8,799,0,Humid,Monsoon,Medium,No,No,4.142857142857143,0.0,4794,2023-09
2023-09-24,P001,Clothes,9,12,799,0,Humid,Monsoon,Medium,No,Yes,5.0,6.0,7191,2023-09
2023-10-02,P001,Clothes,3,5,799,0,Sunny,Autumn,Low,No,No,4.571428571428571,9.0,2397,2023-10
2023-10-05,P001,Clothes,13,16,799,0,Cloudy,Autumn,High,No,No,5.428571428571429,3.0,10387,2023-10
2023-10-07,P001,Clothes,9,10,799,0,Sunny,Autumn,Medium,No,Yes,6.0,13.0,7191,2023-10
2023-10-12,P001,Clothes,12,14,799,15,Cloudy,Autumn,High,Yes,No,7.428571428571429,9.0,9588,2023-10
2023-10-16,P001,Clothes,3,3,799,0,Sunny,Autumn,Low,No,No,7.857142857142857,12.0,2397,2023-10
2023-10-18,P001,Clothes,9,10,799,10,Pleasant,Autumn,Medium,Yes,No,8.285714285714286,3.0,7191,2023-10
2023-10-22,P001,Clothes,4,4,799,0,Pleasant,Autumn,Low,No,Yes,7.571428571428571,9.0,3196,2023-10
2023-10-24,P001,Clothes,16,18,799,0,Sunny,Autumn,High,No,Yes,9.428571428571429,4.0,12784,2023-10
2023-10-29,P001,Clothes,13,15,799,20,Cloudy,Autumn,High,Yes,Yes,9.428571428571429,16.0,10387,2023-10
2023-11-05,P001,Clothes,2,4,799,0,Pleasant,Autumn,Low,No,Yes,8.428571428571429,13.0,1598,2023-11
2023-11-07,P001,Clothes,8,8,799,0,Pleasant,Autumn,Medium,No,No,7.857142857142857,2.0,6392,2023-11
2023-11-07,P001,Clothes,3,3,799,0,Pleasant,Autumn,Low,No,No,7.857142857142857,8.0,2397,2023-11
2023-11-08,P001,Clothes,8,9,799,0,Cloudy,Autumn,Medium,No,No,7.714285714285714,3.0,6392,2023-11
2023-11-09,P001,Clothes,2,3,799,0,Cloudy,Autumn,Low,No,No,7.428571428571429,8.0,1598,2023-11
2023-11-11,P001,Clothes,1,3,799,0,Cloudy,Autumn,Low,No,Yes,5.285714285714286,2.0,799,2023-11
2023-11-14,P001,Clothes,5,7,799,0,Pleasant,Autumn,Medium,No,No,4.142857142857143,1.0,3995,2023-11
2023-11-14,P001,Clothes,10,12,799,0,Pleasant,Autumn,High,No,No,5.285714285714286,5.0,7990,2023-11
2023-11-17,P001,Clothes,2,3,799,0,Pleasant,Autumn,Low,No,No,4.428571428571429,10.0,1598,2023-11
2023-11-20,P001,Clothes,9,9,799,0,Cloudy,Autumn,Medium,No,No,5.285714285714286,2.0,7191,2023-11
2023-11-28,P001,Clothes,4,5,799,0,Cloudy,Autumn,Low,No,No,4.714285714285714,9.0,3196,2023-11
2023-11-29,P001,Clothes,5,5,799,0,Cloudy,Autumn,Medium,No,No,5.142857142857143,4.0,3995,2023-11
2023-11-30,P001,Clothes,9,9,799,0,Pleasant,Autumn,Medium,No,No,6.285714285714286,5.0,7191,2023-11
2023-12-08,P001,Clothes,10,13,799,10,Sunny,Winter,High,Yes,No,7.0,9.0,7990,2023-12
2023-12-12,P001,Clothes,5,8,799,0,Sunny,Winter,Medium,No,No,6.285714285714286,10.0,3995,2023-12
2023-12-14,P001,Clothes,3,4,799,10,Cold,Winter,Low,Yes,No,6.428571428571429,5.0,2397,2023-12
2023-12-19,P001,Clothes,10,10,799,0,Cold,Winter,High,No,No,6.571428571428571,3.0,7990,2023-12
2023-12-20,P001,Clothes,4,5,799,0,Sunny,Winter,Low,No,No,6.571428571428571,10.0,3196,2023-12
2023-12-21,P001,Clothes,8,9,799,10,Cold,Winter,Medium,Yes,No,7.0,4.0,6392,2023-12
2023-12-22,P001,Clothes,8,9,799,0,Cold,Winter,Medium,No,No,6.857142857142857,8.0,6392,2023-12
2023-12-22,P001,Clothes,9,11,799,0,Cold,Winter,Medium,No,No,6.714285714285714,8.0,7191,2023-12
2023-12-29,P001,Clothes,10,11,799,5,Cold,Winter,High,Yes,No,7.428571428571429,9.0,7990,2023-12
2023-12-29,P001,Clothes,4,7,799,0,Cold,Winter,Low,No,No,7.571428571428571,10.0,3196,2023-12
2024-01-06,P001,Clothes,4,6,799,0,Cold,Winter,Low,No,Yes,6.714285714285714,4.0,3196,2024-01
2024-01-10,P001,Clothes,0,2,799,0,Sunny,Winter,Low,No,No,6.142857142857143,4.0,0,2024-01
2024-01-12,P001,Clothes,7,7,799,0,Sunny,Winter,Medium,No,No,6.0,0.0,5593,2024-01
2024-01-13,P001,Clothes,11,14,799,25,Cold,Winter,High,Yes,Yes,6.428571428571429,7.0,8789,2024-01
2024-01-14,P001,Clothes,12,12,799,0,Sunny,Winter,High,No,Yes,6.857142857142857,11.0,9588,2024-01
2024-01-15,P001,Clothes,9,11,799,0,Cloudy,Winter,Medium,No,No,6.714285714285714,12.0,7191,2024-01
2024-01-16,P001,Clothes,4,4,799,0,Sunny,Winter,Low,No,No,6.714285714285714,9.0,3196,2024-01
2024-01-20,P001,Clothes,11,14,799,10,Cold,Winter,High,Yes,Yes,7.714285714285714,4.0,8789,2024-01
2024-01-22,P001,Clothes,3,4,799,0,Sunny,Winter,Low,No,No,8.142857142857142,11.0,2397,2024-01
2024-01-24,P001,Clothes,1,4,799,0,Sunny,Winter,Low,No,No,7.285714285714286,3.0,799,2024-01
2024-01-27,P001,Clothes,7,8,799,0,Cloudy,Winter,Medium,No,Yes,6.714285714285714,1.0,5593,2024-01
2024-01-27,P001,Clothes,2,2,799,0,Cloudy,Winter,Low,No,Yes,5.285714285714286,7.0,1598,2024-01
2024-01-30,P001,Clothes,7,8,799,0,Sunny,Winter,Medium,No,No,5.0,2.0,5593,2024-01
2024-01-30,P001,Clothes,9,10,799,0,Sunny,Winter,Medium,No,No,5.714285714285714,7.0,7191,2024-01
2024-01-30,P001,Clothes,8,10,799,15,Sunny,Winter,Medium,Yes,No,5.285714285714286,9.0,6392,2024-01
2024-02-03,P001,Clothes,4,6,799,5,Sunny,Winter,Low,Yes,Yes,5.428571428571429,8.0,3196,2024-02
2024-02-07,P001,Clothes,4,5,799,0,Cloudy,Winter,Low,No,No,5.857142857142857,4.0,3196,2024-02
2024-02-10,P001,Clothes,2,2,799,0,Cold,Winter,Low,No,Yes,5.142857142857143,4.0,1598,2024-02
2024-02-11,P001,Clothes,7,8,799,0,Cold,Winter,Medium,No,Yes,5.857142857142857,2.0,5593,2024-02
2024-02-11,P001,Clothes,1,1,799,0,Cold,Winter,Low,No,Yes,5.0,7.0,799,2024-02
2024-02-19,P001,Clothes,9,12,799,0,Cold,Winter,Medium,No,No,5.0,1.0,7191,2024-02
2024-02-25,P001,Clothes,6,9,799,15,Cloudy,Winter,Medium,Yes,Yes,4.714285714285714,9.0,4794,2024-02
2024-02-29,P001,Clothes,5,5,799,0,Sunny,Winter,Medium,No,No,4.857142857142857,6.0,3995,2024-02
2024-03-01,P001,Clothes,6,8,799,0,Hot,Summer,Medium,No,No,5.142857142857143,5.0,4794,2024-03
2024-03-06,P001,Clothes,6,6,799,0,Hot,Summer,Medium,No,No,5.714285714285714,6.0,4794,2024-03
2024-03-08,P001,Clothes,16,19,799,0,Hot,Summer,High,No,Yes,7.0,6.0,12784,2024-03
2024-03-08,P001,Clothes,9,12,799,0,Hot,Summer,Medium,No,Yes,8.142857142857142,16.0,7191,2024-03
2024-03-09,P001,Clothes,6,9,799,0,Hot,Summer,Medium,No,Yes,7.714285714285714,9.0,4794,2024-03
2024-03-13,P001,Clothes,4,6,799,0,Humid,Summer,Low,No,No,7.428571428571429,6.0,3196,2024-03
2024-03-16,P001,Clothes,5,7,799,0,Sunny,Summer,Medium,No,Yes,7.428571428571429,4.0,3995,2024-03
2024-03-25,P001,Clothes,9,10,799,0,Hot,Summer,Medium,No,No,7.857142857142857,5.0,7191,2024-03
2024-03-28,P001,Clothes,2,2,799,0,Hot,Summer,Low,No,No,7.285714285714286,9.0,1598,2024-03
2024-03-29,P001,Clothes,10,11,799,0,Hot,Summer,High,No,No,6.428571428571429,2.0,7990,2024-03
2024-04-02,P001,Clothes,7,9,799,0,Hot,Summer,Medium,No,No,6.142857142857143,10.0,5593,2024-04
2024-04-03,P001,Clothes,3,4,799,0,Sunny,Summer,Low,No,No,5.714285714285714,7.0,2397,2024-04
2024-04-09,P001,Clothes,3,6,799,0,Sunny,Summer,Low,No,No,5.571428571428571,3.0,2397,2024-04
2024-04-09,P001,Clothes,7,7,799,20,Sunny,Summer,Medium,Yes,No,5.857142857142857,3.0,5593,2024-04
2024-04-10,P001,Clothes,3,4,799,0,Sunny,Summer,Low,No,No,5.0,7.0,2397,2024-04
2024-04-14,P001,Clothes,6,6,799,0,Hot,Summer,Medium,No,Yes,5.571428571428571,3.0,4794,2024-04
2024-04-16,P001,Clothes,9,9,799,0,Humid,Summer,Medium,No,No,5.428571428571429,6.0,7191,2024-04
2024-04-16,P001,Clothes,5,8,799,0,Humid,Summer,Medium,No,No,5.142857142857143,9.0,3995,2024-04
2024-04-16,P001,Clothes,3,5,799,0,Humid,Summer,Low,No,No,5.142857142857143,5.0,2397,2024-04
2024-04-17,P001,Clothes,6,8,799,0,Hot,Summer,Medium,No,No,5.571428571428571,3.0,4794,2024-04
2024-04-19,P001,Clothes,8,10,799,0,Hot,Summer,Medium,No,No,5.714285714285714,6.0,6392,2024-04
2024-04-20,P001,Clothes,5,8,799,25,Hot,Summer,Medium,Yes,Yes,6.0,8.0,3995,2024-04
2024-04-20,P001,Clothes,8,10,799,10,Hot,Summer,Medium,Yes,Yes,6.285714285714286,5.0,6392,2024-04
2024-04-25,P001,Clothes,3,3,799,0,Humid,Summer,Low,No,No,5.428571428571429,8.0,2397,2024-04
2024-04-26,P001,Clothes,6,8,799,0,Hot,Summer,Medium,No,No,5.571428571428571,3.0,4794,2024-04
2024-04-26,P001,Clothes,4,4,799,20,Hot,Summer,Low,Yes,No,5.714285714285714,6.0,3196,2024-04
2024-04-27,P001,Clothes,3,5,799,0,Sunny,Summer,Low,No,Yes,5.285714285714286,4.0,2397,2024-04
2024-05-06,P001,Clothes,6,8,799,0,Sunny,Summer,Medium,No,No,5.0,3.0,4794,2024-05
2024-05-10,P001,Clothes,11,14,799,10,Sunny,Summer,High,Yes,No,5.857142857142857,6.0,8789,2024-05
2024-05-13,P001,Clothes,2,4,799,0,Sunny,Summer,Low,No,No,5.0,11.0,1598,2024-05
2024-05-14,P001,Clothes,3,4,799,0,Sunny,Summer,Low,No,No,5.0,2.0,2397,2024-05
2024-05-15,P001,Clothes,2,3,799,0,Humid,Summer,Low,No,No,4.428571428571429,3.0,1598,2024-05
2024-05-18,P001,Clothes,5,6,799,0,Sunny,Summer,Medium,No,Yes,4.571428571428571,2.0,3995,2024-05
2024-05-19,P001,Clothes,1,1,799,0,Sunny,Summer,Low,No,Yes,4.285714285714286,5.0,799,2024-05
2024-05-22,P001,Clothes,3,3,799,0,Hot,Summer,Low,No,No,3.857142857142857,1.0,2397,2024-05
2024-05-24,P001,Clothes,5,8,799,0,Sunny,Summer,Medium,No,No,3.0,3.0,3995,2024-05
2024-05-27,P001,Clothes,5,7,799,10,Hot,Summer,Medium,Yes,No,3.4285714285714284,5.0,3995,2024-05
2024-05-28,P001,Clothes,7,9,799,0,Hot,Summer,Medium,No,No,4.0,5.0,5593,2024-05
2024-05-28,P001,Clothes,7,7,799,0,Hot,Summer,Medium,No,No,4.714285714285714,7.0,5593,2024-05
2024-05-29,P001,Clothes,8,9,799,0,Hot,Summer,Medium,No,No,5.142857142857143,7.0,6392,2024-05
2024-06-02,P001,Clothes,4,4,799,0,Rainy,Monsoon,Low,No,Yes,5.571428571428571,8.0,3196,2024-06
2024-06-03,P001,Clothes,2,5,799,0,Rainy,Monsoon,Low,No,No,5.428571428571429,4.0,1598,2024-06
2024-06-03,P001,Clothes,4,7,799,0,Rainy,Monsoon,Low,No,No,5.285714285714286,2.0,3196,2024-06
2024-06-03,P001,Clothes,4,5,799,0,Rainy,Monsoon,Low,No,No,5.142857142857143,4.0,3196,2024-06
2024-06-03,P001,Clothes,6,6,799,0,Rainy,Monsoon,Medium,No,No,5.0,4.0,4794,2024-06
2024-06-10,P001,Clothes,4,4,799,0,Rainy,Monsoon,Low,No,No,4.571428571428571,6.0,3196,2024-06
2024-06-11,P001,Clothes,3,3,799,0,Rainy,Monsoon,Low,No,No,3.857142857142857,4.0,2397,2024-06
2024-06-12,P001,Clothes,3,5,799,0,Humid,Monsoon,Low,No,No,3.7142857142857144,3.0,2397,2024-06
2024-06-15,P001,Clothes,7,8,799,0,Humid,Monsoon,Medium,No,Yes,4.428571428571429,3.0,5593,2024-06
2024-06-18,P001,Clothes,10,13,799,20,Rainy,Monsoon,High,Yes,No,5.285714285714286,7.0,7990,2024-06
2024-06-23,P001,Clothes,4,6,799,0,Humid,Monsoon,Low,No,Yes,5.285714285714286,10.0,3196,2024-06
2024-06-24,P001,Clothes,3,3,799,0,Humid,Monsoon,Low,No,No,4.857142857142857,4.0,2397,2024-06
2024-06-25,P001,Clothes,4,5,799,0,Rainy,Monsoon,Low,No,No,4.857142857142857,3.0,3196,2024-06
2024-06-25,P001,Clothes,3,3,799,0,Rainy,Monsoon,Low,No,No,4.857142857142857,4.0,2397,2024-06
2024-06-29,P001,Clothes,8,10,799,25,Rainy,Monsoon,Medium,Yes,Yes,5.571428571428571,3.0,6392,2024-06
2024-07-06,P001,Clothes,5,6,799,0,Rainy,Monsoon,Medium,No,Yes,5.285714285714286,8.0,3995,2024-07
2024-07-08,P001,Clothes,6,7,799,10,Humid,Monsoon,Medium,Yes,No,4.714285714285714,5.0,4794,2024-07
2024-07-09,P001,Clothes,11,11,799,0,Rainy,Monsoon,High,No,No,5.714285714285714,6.0,8789,2024-07
2024-07-12,P001,Clothes,11,11,799,25,Cloudy,Monsoon,High,Yes,No,6.857142857142857,11.0,8789,2024-07
2024-07-16,P001,Clothes,3,5,799,0,Rainy,Monsoon,Low,No,No,6.714285714285714,11.0,2397,2024-07
2024-07-19,P001,Clothes,4,5,799,0,Cloudy,Monsoon,Low,No,No,6.857142857142857,3.0,3196,2024-07
2024-07-23,P001,Clothes,6,6,799,0,Cloudy,Monsoon,Medium,No,No,6.571428571428571,4.0,4794,2024-07
2024-07-23,P001,Clothes,4,5,799,10,Cloudy,Monsoon,Low,Yes,No,6.428571428571429,6.0,3196,2024-07
2024-07-23,P001,Clothes,3,4,799,0,Cloudy,Monsoon,Low,No,No,6.0,4.0,2397,2024-07
2024-07-25,P001,Clothes,3,4,799,20,Humid,Monsoon,Low,Yes,No,4.857142857142857,3.0,2397,2024-07
2024-07-27,P001,Clothes,8,10,799,10,Rainy,Monsoon,Medium,Yes,Yes,4.428571428571429,3.0,6392,2024-07
2024-07-29,P001,Clothes,7,9,799,0,Humid,Monsoon,Medium,No,No,5.0,8.0,5593,2024-07
2024-08-02,P001,Clothes,2,3,799,0,Rainy,Monsoon,Low,No,No,4.714285714285714,7.0,1598,2024-08
2024-08-04,P001,Clothes,12,15,799,0,Humid,Monsoon,High,No,Yes,5.571428571428571,2.0,9588,2024-08
2024-08-04,P001,Clothes,6,8,799,0,Humid,Monsoon,Medium,No,Yes,5.857142857142857,12.0,4794,2024-08
2024-08-10,P001,Clothes,2,4,799,0,Cloudy,Monsoon,Low,No,Yes,5.714285714285714,6.0,1598,2024-08
2024-08-12,P001,Clothes,2,5,799,0,Rainy,Monsoon,Low,No,No,5.571428571428571,2.0,1598,2024-08
2024-08-14,P001,Clothes,7,9,799,10,Rainy,Monsoon,Medium,Yes,No,5.428571428571429,2.0,5593,2024-08
2024-08-26,P001,Clothes,3,4,799,0,Cloudy,Monsoon,Low,No,No,4.857142857142857,7.0,2397,2024-08
2024-08-28,P001,Clothes,4,5,799,0,Rainy,Monsoon,Low,No,No,5.142857142857143,3.0,3196,2024-08
2024-08-29,P001,Clothes,3,3,799,0,Rainy,Monsoon,Low,No,No,3.857142857142857,4.0,2397,2024-08
2024-08-29,P001,Clothes,4,4,799,0,Rainy,Monsoon,Low,No,No,3.5714285714285716,3.0,3196,2024-08
2024-08-29,P001,Clothes,3,6,799,0,Rainy,Monsoon,Low,No,No,3.7142857142857144,4.0,2397,2024-08
2024-08-29,P001,Clothes,12,14,799,0,Rainy,Monsoon,High,No,No,5.142857142857143,3.0,9588,2024-08
2024-09-05,P001,Clothes,2,3,799,0,Cloudy,Monsoon,Low,No,No,4.428571428571429,12.0,1598,2024-09
2024-09-06,P001,Clothes,4,5,799,0,Rainy,Monsoon,Low,No,No,4.571428571428571,2.0,3196,2024-09
2024-09-10,P001,Clothes,9,11,799,15,Rainy,Monsoon,Medium,Yes,No,5.285714285714286,4.0,7191,2024-09
2024-09-10,P001,Clothes,6,9,799,0,Rainy,Monsoon,Medium,No,No,5.714285714285714,9.0,4794,2024-09
2024-09-14,P001,Clothes,5,5,799,0,Rainy,Monsoon,Medium,No,Yes,5.857142857142857,6.0,3995,2024-09
2024-09-14,P001,Clothes,13,13,799,5,Rainy,Monsoon,High,Yes,Yes,7.285714285714286,5.0,10387,2024-09
2024-09-17,P001,Clothes,4,7,799,0,Rainy,Monsoon,Low,No,No,6.142857142857143,13.0,3196,2024-09
2024-10-01,P001,Clothes,5,6,799,0,Cloudy,Autumn,Medium,No,No,6.571428571428571,4.0,3995,2024-10
2024-10-02,P001,Clothes,2,5,799,0,Pleasant,Autumn,Low,No,No,6.285714285714286,5.0,1598,2024-10
2024-10-08,P001,Clothes,5,6,799,15,Pleasant,Autumn,Medium,Yes,No,5.714285714285714,2.0,3995,2024-10
2024-10-10,P001,Clothes,9,10,799,0,Pleasant,Autumn,Medium,No,No,6.142857142857143,5.0,7191,2024-10
2024-10-16,P001,Clothes,6,8,799,0,Pleasant,Autumn,Medium,No,No,6.285714285714286,9.0,4794,2024-10
2024-10-18,P001,Clothes,5,7,799,0,Sunny,Autumn,Medium,No,No,5.142857142857143,6.0,3995,2024-10
2024-10-23,P001,Clothes,6,7,799,20,Pleasant,Autumn,Medium,Yes,No,5.428571428571429,5.0,4794,2024-10
2024-10-23,P001,Clothes,3,6,799,0,Pleasant,Autumn,Low,No,No,5.142857142857143,6.0,2397,2024-10
2024-10-24,P001,Clothes,14,16,799,0,Pleasant,Autumn,High,No,Yes,6.857142857142857,3.0,11186,2024-10
2024-10-29,P001,Clothes,6,6,799,10,Cloudy,Autumn,Medium,Yes,No,7.0,14.0,4794,2024-10
2024-11-01,P001,Clothes,4,5,799,0,Pleasant,Autumn,Low,No,No,6.285714285714286,6.0,3196,2024-11
2024-11-03,P001,Clothes,5,6,799,0,Pleasant,Autumn,Medium,No,Yes,6.142857142857143,4.0,3995,2024-11
2024-11-04,P001,Clothes,7,10,799,0,Pleasant,Autumn,Medium,No,Yes,6.428571428571429,5.0,5593,2024-11
2024-11-08,P001,Clothes,6,9,799,5,Pleasant,Autumn,Medium,Yes,No,6.428571428571429,7.0,4794,2024-11
2024-11-10,P001,Clothes,4,4,799,0,Pleasant,Autumn,Low,No,Yes,6.571428571428571,6.0,3196,2024-11
2024-11-18,P001,Clothes,5,5,799,0,Pleasant,Autumn,Medium,No,No,5.285714285714286,4.0,3995,2024-11
2024-11-19,P001,Clothes,1,2,799,0,Cloudy,Autumn,Low,No,No,4.571428571428571,5.0,799,2024-11
2024-11-20,P001,Clothes,4,5,799,15,Cloudy,Autumn,Low,Yes,No,4.571428571428571,1.0,3196,2024-11
2024-11-20,P001,Clothes,5,8,799,25,Cloudy,Autumn,Medium,Yes,No,4.571428571428571,4.0,3995,2024-11
2024-11-20,P001,Clothes,4,5,799,0,Cloudy,Autumn,Low,No,No,4.142857142857143,5.0,3196,2024-11
2024-11-23,P001,Clothes,9,10,799,10,Sunny,Autumn,Medium,Yes,Yes,4.571428571428571,4.0,7191,2024-11
2024-11-24,P001,Clothes,6,9,799,0,Sunny,Autumn,Medium,No,Yes,4.857142857142857,9.0,4794,2024-11
2024-11-24,P001,Clothes,16,19,799,20,Sunny,Autumn,High,Yes,Yes,6.428571428571429,6.0,12784,2024-11
2024-12-01,P001,Clothes,3,5,799,0,Cold,Winter,Low,No,Yes,6.714285714285714,16.0,2397,2024-12
2024-12-03,P001,Clothes,3,6,799,20,Sunny,Winter,Low,Yes,No,6.571428571428571,3.0,2397,2024-12
2024-12-03,P001,Clothes,9,11,799,0,Sunny,Winter,Medium,No,No,7.142857142857143,3.0,7191,2024-12
2024-12-03,P001,Clothes,6,7,799,0,Sunny,Winter,Medium,No,No,7.428571428571429,9.0,4794,2024-12
2024-12-11,P001,Clothes,8,9,799,0,Sunny,Winter,Medium,No,No,7.285714285714286,6.0,6392,2024-12
2024-12-16,P001,Clothes,5,5,799,0,Sunny,Winter,Medium,No,No,7.142857142857143,8.0,3995,2024-12
2024-12-17,P001,Clothes,2,2,799,0,Cold,Winter,Low,No,No,5.142857142857143,5.0,1598,2024-12
2024-12-18,P001,Clothes,6,7,799,0,Cold,Winter,Medium,No,No,5.571428571428571,2.0,4794,2024-12
2024-12-21,P001,Clothes,4,6,799,0,Sunny,Winter,Low,No,Yes,5.714285714285714,6.0,3196,2024-12
2024-12-24,P001,Clothes,1,1,799,0,Cold,Winter,Low,No,No,4.571428571428571,4.0,799,2024-12
2024-12-27,P001,Clothes,3,5,799,0,Sunny,Winter,Low,No,No,4.142857142857143,1.0,2397,2024-12
2022-01-11,P002,Clothes,19,19,1499,0,Cold,Winter,High,No,No,19.0,,28481,2022-01
2022-01-12,P002,Clothes,12,13,1499,0,Cloudy,Winter,High,No,No,15.5,19.0,17988,2022-01
2022-01-12,P002,Clothes,9,10,1499,0,Cloudy,Winter,Medium,No,No,13.333333333333334,12.0,13491,2022-01
2022-01-19,P002,Clothes,25,25,1499,15,Cold,Winter,High,Yes,No,16.25,9.0,37475,2022-01
2022-01-20,P002,Clothes,15,18,1499,0,Sunny,Winter,High,No,No,16.0,25.0,22485,2022-01
2022-01-21,P002,Clothes,18,20,1499,0,Cold,Winter,High,No,No,16.333333333333332,15.0,26982,2022-01
2022-01-25,P002,Clothes,19,21,1499,15,Cold,Winter,High,Yes,No,16.714285714285715,18.0,28481,2022-01
2022-01-26,P002,Clothes,13,14,1499,0,Cold,Winter,High,No,No,15.857142857142858,19.0,19487,2022-01
2022-01-30,P002,Clothes,10,11,1499,0,Cold,Winter,High,No,Yes,15.571428571428571,13.0,14990,2022-01
2022-01-31,P002,Clothes,9,9,1499,0,Cold,Winter,Medium,No,No,15.571428571428571,10.0,13491,2022-01
2022-02-13,P002,Clothes,16,18,1499,0,Cold,Winter,High,No,Yes,14.285714285714286,9.0,23984,2022-02
2022-02-13,P002,Clothes,19,22,1499,5,Cold,Winter,High,Yes,Yes,14.857142857142858,16.0,28481,2022-02
2022-02-14,P002,Clothes,11,12,1499,0,Cold,Winter,High,No,No,13.857142857142858,19.0,16489,2022-02
2022-02-18,P002,Clothes,15,15,1499,0,Cold,Winter,High,No,No,13.285714285714286,11.0,22485,2022-02
2022-02-23,P002,Clothes,14,16,1499,0,Cold,Winter,High,No,No,13.428571428571429,15.0,20986,2022-02
2022-02-27,P002,Clothes,19,22,1499,0,Cold,Winter,High,No,Yes,14.714285714285714,14.0,28481,2022-02
2022-02-28,P002,Clothes,10,12,1499,0,Sunny,Winter,High,No,No,14.857142857142858,19.0,14990,2022-02
2022-03-03,P002,Clothes,6,7,1499,0,Hot,Summer,Medium,No,No,13.428571428571429,10.0,8994,2022-03
2022-03-09,P002,Clothes,4,5,1499,0,Hot,Summer,Low,No,No,11.285714285714286,6.0,5996,2022-03
2022-03-18,P002,Clothes,6,8,1499,0,Humid,Summer,Medium,No,No,10.571428571428571,4.0,8994,2022-03
2022-03-20,P002,Clothes,4,4,1499,0,Hot,Summer,Low,No,Yes,9.0,6.0,5996,2022-03
2022-03-29,P002,Clothes,6,8,1499,15,Sunny,Summer,Medium,Yes,No,7.857142857142857,4.0,8994,2022-03
2022-04-02,P002,Clothes,4,6,1499,0,Hot,Summer,Low,No,Yes,5.714285714285714,6.0,5996,2022-04
2022-04-06,P002,Clothes,7,7,1499,0,Sunny,Summer,Medium,No,No,5.285714285714286,4.0,10493,2022-04
2022-04-07,P002,Clothes,5,7,1499,0,Humid,Summer,Medium,No,No,5.142857142857143,7.0,7495,2022-04
2022-04-08,P002,Clothes,6,9,1499,0,Sunny,Summer,Medium,No,No,5.428571428571429,5.0,8994,2022-04
2022-04-10,P002,Clothes,7,8,1499,20,Hot,Summer,Medium,Yes,Yes,5.571428571428571,6.0,10493,2022-04
2022-04-13,P002,Clothes,4,7,1499,0,Hot,Summer,Low,No,No,5.571428571428571,7.0,5996,2022-04
2022-04-22,P002,Clothes,0,1,1499,0,Sunny,Summer,Low,No,No,4.714285714285714,4.0,0,2022-04
2022-04-24,P002,Clothes,7,7,1499,15,Sunny,Summer,Medium,Yes,Yes,5.142857142857143,0.0,10493,2022-04
2022-04-24,P002,Clothes,5,5,1499,0,Sunny,Summer,Medium,No,Yes,4.857142857142857,7.0,7495,2022-04
2022-04-30,P002,Clothes,5,6,1499,0,Hot,Summer,Medium,No,Yes,4.857142857142857,5.0,7495,2022-04
