date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday,revenue,revenue_ma7,lag_1,promotion_flag,holiday_flag,month
2023-05-15,P001,Clothes,5,6,799,0,Sunny,Summer,Medium,No,No,3995.0,5284.814285714287,5752.8,0,0,2023-05
2023-05-16,P001,Clothes,5,5,799,0,Hot,Summer,Medium,No,No,3995.0,5513.1,3995.0,0,0,2023-05
2023-05-16,P001,Clothes,2,2,799,0,Hot,Summer,Low,No,No,1598.0,5159.257142857144,3995.0,0,0,2023-05
2023-05-18,P001,Clothes,5,5,799,10,Hot,Summer,Medium,Yes,No,3595.5,5216.328571428572,1598.0,1,0,2023-05
2023-05-19,P001,Clothes,8,8,799,10,Hot,Summer,Medium,Yes,No,5752.8,4782.585714285714,3595.5,1,0,2023-05
2023-05-20,P001,Clothes,4,6,799,0,Sunny,Summer,Low,No,Yes,3196.0,3983.585714285714,5752.8,0,1,2023-05
2023-05-24,P001,Clothes,3,6,799,0,Hot,Summer,Low,No,No,2397.0,3504.1857142857148,3196.0,0,0,2023-05
2023-05-24,P001,Clothes,7,10,799,5,Hot,Summer,Medium,Yes,No,5313.349999999999,3692.5214285714287,2397.0,1,0,2023-05
2023-05-27,P001,Clothes,10,10,799,0,Humid,Summer,High,No,Yes,7990.0,4263.2357142857145,5313.349999999999,0,1,2023-05
2023-05-31,P001,Clothes,3,6,799,25,Hot,Summer,Low,Yes,No,1797.75,4291.771428571429,7990.0,1,0,2023-05
2023-05-31,P001,Clothes,2,3,799,0,Hot,Summer,Low,No,No,1598.0,4006.414285714286,1797.75,0,0,2023-05
2023-06-05,P001,Clothes,12,13,799,20,Rainy,Monsoon,High,Yes,No,7670.400000000001,4280.357142857143,1598.0,1,0,2023-06
2023-06-06,P001,Clothes,2,5,799,0,Humid,Monsoon,Low,No,No,1598.0,4052.0714285714284,7670.400000000001,0,0,2023-06
2023-06-09,P001,Clothes,5,6,799,0,Rainy,Monsoon,Medium,No,No,3995.0,4280.357142857143,1598.0,0,0,2023-06
2023-06-11,P001,Clothes,6,7,799,0,Rainy,Monsoon,Medium,No,Yes,4794.0,4206.164285714286,3995.0,0,1,2023-06
2023-06-12,P001,Clothes,2,5,799,0,Rainy,Monsoon,Low,No,No,1598.0,3293.0214285714287,4794.0,0,0,2023-06
2023-06-13,P001,Clothes,3,3,799,0,Rainy,Monsoon,Low,No,No,2397.0,3378.628571428572,1598.0,0,0,2023-06
2023-06-14,P001,Clothes,1,3,799,0,Humid,Monsoon,Low,No,No,799.0,3264.4857142857145,2397.0,0,0,2023-06
2023-06-17,P001,Clothes,2,2,799,0,Rainy,Monsoon,Low,No,Yes,1598.0,2397.0,799.0,0,1,2023-06
2023-06-19,P001,Clothes,6,8,799,10,Humid,Monsoon,Medium,Yes,No,4314.6,2785.085714285714,1598.0,1,0,2023-06
2023-06-21,P001,Clothes,3,3,799,0,Rainy,Monsoon,Low,No,No,2397.0,2556.7999999999997,4314.6,0,0,2023-06
2023-06-22,P001,Clothes,8,9,799,10,Rainy,Monsoon,Medium,Yes,No,5752.8,2693.7714285714287,2397.0,1,0,2023-06
2023-06-29,P001,Clothes,9,9,799,0,Rainy,Monsoon,Medium,No,No,7191.0,3492.7714285714287,5752.8,0,0,2023-06
2023-07-06,P001,Clothes,11,14,799,20,Rainy,Monsoon,High,Yes,No,7031.200000000001,4154.8,7191.0,1,0,2023-07
2023-07-08,P001,Clothes,6,9,799,0,Rainy,Monsoon,Medium,No,Yes,4794.0,4725.5142857142855,7031.200000000001,0,1,2023-07
2023-07-13,P001,Clothes,6,8,799,0,Humid,Monsoon,Medium,No,No,4794.0,5182.085714285714,4794.0,0,0,2023-07
2023-07-14,P001,Clothes,2,3,799,0,Humid,Monsoon,Low,No,No,1598.0,4794.0,4794.0,0,0,2023-07
2023-07-16,P001,Clothes,12,12,799,5,Rainy,Monsoon,High,Yes,Yes,9108.6,5752.800000000001,1598.0,1,1,2023-07
2023-07-22,P001,Clothes,4,4,799,0,Humid,Monsoon,Low,No,Yes,3196.0,5387.542857142857,9108.6,0,1,2023-07
2023-07-24,P001,Clothes,3,4,799,0,Rainy,Monsoon,Low,No,No,2397.0,4702.685714285714,3196.0,0,0,2023-07
2023-07-28,P001,Clothes,5,8,799,0,Rainy,Monsoon,Medium,No,No,3995.0,4268.942857142857,2397.0,0,0,2023-07
2023-07-30,P001,Clothes,6,8,799,0,Humid,Monsoon,Medium,No,Yes,4794.0,4268.942857142857,3995.0,0,1,2023-07
2023-07-31,P001,Clothes,3,4,799,0,Cloudy,Monsoon,Low,No,No,2397.0,3926.5142857142855,4794.0,0,0,2023-07
2023-08-04,P001,Clothes,6,6,799,0,Humid,Monsoon,Medium,No,No,4794.0,4383.085714285714,2397.0,0,0,2023-08
2023-08-05,P001,Clothes,6,8,799,15,Rainy,Monsoon,Medium,Yes,Yes,4074.9,3663.9857142857145,4794.0,1,1,2023-08
2023-08-06,P001,Clothes,9,10,799,10,Rainy,Monsoon,Medium,Yes,Yes,6471.900000000001,4131.971428571429,4074.9,1,1,2023-08
2023-08-09,P001,Clothes,5,8,799,0,Humid,Monsoon,Medium,No,No,3995.0,4360.257142857144,6471.900000000001,0,0,2023-08
2023-08-10,P001,Clothes,5,5,799,0,Rainy,Monsoon,Medium,No,No,3995.0,4360.257142857144,3995.0,0,0,2023-08
2023-08-15,P001,Clothes,15,18,799,0,Cloudy,Monsoon,High,No,Yes,11985.0,5387.542857142857,3995.0,0,1,2023-08
2023-08-17,P001,Clothes,4,5,799,0,Cloudy,Monsoon,Low,No,No,3196.0,5501.685714285714,11985.0,0,0,2023-08
2023-08-22,P001,Clothes,6,8,799,0,Cloudy,Monsoon,Medium,No,No,4794.0,5501.685714285714,3196.0,0,0,2023-08
2023-08-26,P001,Clothes,3,5,799,0,Rainy,Monsoon,Low,No,Yes,2397.0,5261.9857142857145,4794.0,0,1,2023-08
2023-09-11,P001,Clothes,6,6,799,0,Rainy,Monsoon,Medium,No,No,4794.0,5022.285714285715,2397.0,0,0,2023-09
2023-09-17,P001,Clothes,7,10,799,5,Rainy,Monsoon,Medium,Yes,Yes,5313.349999999999,5210.621428571429,4794.0,1,1,2023-09
2023-09-18,P001,Clothes,5,5,799,0,Rainy,Monsoon,Medium,No,No,3995.0,5210.621428571429,5313.349999999999,0,0,2023-09
2023-09-20,P001,Clothes,2,3,799,0,Humid,Monsoon,Low,No,No,1598.0,3726.7642857142855,3995.0,0,0,2023-09
2023-09-20,P001,Clothes,0,1,799,0,Humid,Monsoon,Low,No,No,0.0,3270.192857142857,1598.0,0,0,2023-09
2023-09-22,P001,Clothes,6,8,799,0,Humid,Monsoon,Medium,No,No,4794.0,3270.192857142857,0.0,0,0,2023-09
2023-09-24,P001,Clothes,9,12,799,0,Humid,Monsoon,Medium,No,Yes,7191.0,3955.0499999999997,4794.0,0,1,2023-09
2023-10-02,P001,Clothes,3,5,799,0,Sunny,Autumn,Low,No,No,2397.0,3612.621428571428,7191.0,0,0,2023-10
2023-10-05,P001,Clothes,13,16,799,0,Cloudy,Autumn,High,No,No,10387.0,4337.428571428572,2397.0,0,0,2023-10
2023-10-07,P001,Clothes,9,10,799,0,Sunny,Autumn,Medium,No,Yes,7191.0,4794.0,10387.0,0,1,2023-10
2023-10-12,P001,Clothes,12,14,799,15,Cloudy,Autumn,High,Yes,No,8149.8,5729.971428571429,7191.0,1,0,2023-10
2023-10-16,P001,Clothes,3,3,799,0,Sunny,Autumn,Low,No,No,2397.0,6072.400000000001,8149.8,0,0,2023-10
2023-10-18,P001,Clothes,9,10,799,10,Pleasant,Autumn,Medium,Yes,No,6471.900000000001,6312.099999999999,2397.0,1,0,2023-10
2023-10-22,P001,Clothes,4,4,799,0,Pleasant,Autumn,Low,No,Yes,3196.0,5741.385714285714,6471.900000000001,0,1,2023-10
2023-10-24,P001,Clothes,16,18,799,0,Sunny,Autumn,High,No,Yes,12784.0,7225.242857142856,3196.0,0,1,2023-10
2023-10-29,P001,Clothes,13,15,799,20,Cloudy,Autumn,High,Yes,Yes,8309.6,6928.471428571429,12784.0,1,1,2023-10
2023-11-05,P001,Clothes,2,4,799,0,Pleasant,Autumn,Low,No,Yes,1598.0,6129.471428571429,8309.6,0,1,2023-11
2023-11-07,P001,Clothes,8,8,799,0,Pleasant,Autumn,Medium,No,No,6392.0,5878.357142857143,1598.0,0,0,2023-11
2023-11-07,P001,Clothes,3,3,799,0,Pleasant,Autumn,Low,No,No,2397.0,5878.357142857143,6392.0,0,0,2023-11
2023-11-08,P001,Clothes,8,9,799,0,Cloudy,Autumn,Medium,No,No,6392.0,5866.942857142858,2397.0,0,0,2023-11
2023-11-09,P001,Clothes,2,3,799,0,Cloudy,Autumn,Low,No,No,1598.0,5638.657142857143,6392.0,0,0,2023-11
2023-11-11,P001,Clothes,1,3,799,0,Cloudy,Autumn,Low,No,Yes,799.0,3926.5142857142855,1598.0,0,1,2023-11
2023-11-14,P001,Clothes,5,7,799,0,Pleasant,Autumn,Medium,No,No,3995.0,3310.1428571428573,799.0,0,0,2023-11
2023-11-14,P001,Clothes,10,12,799,0,Pleasant,Autumn,High,No,No,7990.0,4223.285714285715,3995.0,0,0,2023-11
2023-11-17,P001,Clothes,2,3,799,0,Pleasant,Autumn,Low,No,No,1598.0,3538.4285714285716,7990.0,0,0,2023-11
2023-11-20,P001,Clothes,9,9,799,0,Cloudy,Autumn,Medium,No,No,7191.0,4223.285714285715,1598.0,0,0,2023-11
2023-11-28,P001,Clothes,4,5,799,0,Cloudy,Autumn,Low,No,No,3196.0,3766.714285714286,7191.0,0,0,2023-11
2023-11-29,P001,Clothes,5,5,799,0,Cloudy,Autumn,Medium,No,No,3995.0,4109.142857142857,3196.0,0,0,2023-11
2023-11-30,P001,Clothes,9,9,799,0,Pleasant,Autumn,Medium,No,No,7191.0,5022.285714285715,3995.0,0,0,2023-11
2023-12-08,P001,Clothes,10,13,799,10,Sunny,Winter,High,Yes,No,7191.0,5478.857142857143,7191.0,1,0,2023-12
2023-12-12,P001,Clothes,5,8,799,0,Sunny,Winter,Medium,No,No,3995.0,4908.142857142857,7191.0,0,0,2023-12
2023-12-14,P001,Clothes,3,4,799,10,Cold,Winter,Low,Yes,No,2157.3,4988.042857142857,3995.0,1,0,2023-12
2023-12-19,P001,Clothes,10,10,799,0,Cold,Winter,High,No,No,7990.0,5102.185714285714,2157.3,0,0,2023-12
2023-12-20,P001,Clothes,4,5,799,0,Sunny,Winter,Low,No,No,3196.0,5102.185714285714,7990.0,0,0,2023-12
2023-12-21,P001,Clothes,8,9,799,10,Cold,Winter,Medium,Yes,No,5752.8,5353.300000000001,3196.0,1,0,2023-12
2023-12-22,P001,Clothes,8,9,799,0,Cold,Winter,Medium,No,No,6392.0,5239.157142857143,5752.8,0,0,2023-12
2023-12-22,P001,Clothes,9,11,799,0,Cold,Winter,Medium,No,No,7191.0,5239.157142857143,6392.0,0,0,2023-12
2023-12-29,P001,Clothes,10,11,799,5,Cold,Winter,High,Yes,No,7590.5,5752.800000000001,7191.0,1,0,2023-12
2023-12-29,P001,Clothes,4,7,799,0,Cold,Winter,Low,No,No,3196.0,5901.185714285714,7590.5,0,0,2023-12
2024-01-06,P001,Clothes,4,6,799,0,Cold,Winter,Low,No,Yes,3196.0,5216.328571428572,3196.0,0,1,2024-01
2024-01-10,P001,Clothes,0,2,799,0,Sunny,Winter,Low,No,No,0.0,4759.757142857144,3196.0,0,0,2024-01
2024-01-12,P001,Clothes,7,7,799,0,Sunny,Winter,Medium,No,No,5593.0,4736.928571428572,0.0,0,0,2024-01
2024-01-13,P001,Clothes,11,14,799,25,Cold,Winter,High,Yes,Yes,6591.75,4765.464285714285,5593.0,1,1,2024-01
2024-01-14,P001,Clothes,12,12,799,0,Sunny,Winter,High,No,Yes,9588.0,5107.892857142857,6591.75,0,1,2024-01
2024-01-15,P001,Clothes,9,11,799,0,Cloudy,Winter,Medium,No,No,7191.0,5050.821428571428,9588.0,0,0,2024-01
2024-01-16,P001,Clothes,4,4,799,0,Sunny,Winter,Low,No,No,3196.0,5050.821428571428,7191.0,0,0,2024-01
2024-01-20,P001,Clothes,11,14,799,10,Cold,Winter,High,Yes,Yes,7910.1,5724.2642857142855,3196.0,1,1,2024-01
2024-01-22,P001,Clothes,3,4,799,0,Sunny,Winter,Low,No,No,2397.0,6066.692857142857,7910.1,0,0,2024-01
2024-01-24,P001,Clothes,1,4,799,0,Sunny,Winter,Low,No,No,799.0,5381.835714285714,2397.0,0,0,2024-01
2024-01-27,P001,Clothes,7,8,799,0,Cloudy,Winter,Medium,No,Yes,5593.0,5239.157142857142,799.0,0,1,2024-01
2024-01-27,P001,Clothes,2,2,799,0,Cloudy,Winter,Low,No,Yes,1598.0,4097.728571428571,5593.0,0,1,2024-01
2024-01-30,P001,Clothes,7,8,799,0,Sunny,Winter,Medium,No,No,5593.0,3869.442857142857,1598.0,0,0,2024-01
2024-01-30,P001,Clothes,9,10,799,0,Sunny,Winter,Medium,No,No,7191.0,4440.157142857142,5593.0,0,0,2024-01
2024-01-30,P001,Clothes,8,10,799,15,Sunny,Winter,Medium,Yes,No,5433.2,4086.3142857142857,7191.0,1,0,2024-01
2024-02-03,P001,Clothes,4,6,799,5,Sunny,Winter,Low,Yes,Yes,3036.2,4177.628571428571,5433.2,1,1,2024-02
2024-02-07,P001,Clothes,4,5,799,0,Cloudy,Winter,Low,No,No,3196.0,4520.057142857143,3036.2,0,0,2024-02
2024-02-10,P001,Clothes,2,2,799,0,Cold,Winter,Low,No,Yes,1598.0,3949.342857142857,3196.0,0,1,2024-02
2024-02-11,P001,Clothes,7,8,799,0,Cold,Winter,Medium,No,Yes,5593.0,4520.057142857143,1598.0,0,1,2024-02
2024-02-11,P001,Clothes,1,1,799,0,Cold,Winter,Low,No,Yes,799.0,3835.2000000000003,5593.0,0,1,2024-02
2024-02-19,P001,Clothes,9,12,799,0,Cold,Winter,Medium,No,No,7191.0,3835.2000000000003,799.0,0,0,2024-02
2024-02-25,P001,Clothes,6,9,799,15,Cloudy,Winter,Medium,Yes,Yes,4074.9,3641.1571428571433,7191.0,1,1,2024-02
2024-02-29,P001,Clothes,5,5,799,0,Sunny,Winter,Medium,No,No,3995.0,3778.128571428572,4074.9,0,0,2024-02
2024-03-01,P001,Clothes,6,8,799,0,Hot,Summer,Medium,No,No,4794.0,4006.414285714286,3995.0,0,0,2024-03
2024-03-06,P001,Clothes,6,6,799,0,Hot,Summer,Medium,No,No,4794.0,4462.9857142857145,4794.0,0,0,2024-03
2024-03-08,P001,Clothes,16,19,799,0,Hot,Summer,High,No,Yes,12784.0,5490.271428571429,4794.0,0,1,2024-03
2024-03-08,P001,Clothes,9,12,799,0,Hot,Summer,Medium,No,Yes,7191.0,6403.414285714286,12784.0,0,1,2024-03
2024-03-09,P001,Clothes,6,9,799,0,Hot,Summer,Medium,No,Yes,4794.0,6060.9857142857145,7191.0,0,1,2024-03
2024-03-13,P001,Clothes,4,6,799,0,Humid,Summer,Low,No,No,3196.0,5935.428571428572,4794.0,0,0,2024-03
2024-03-16,P001,Clothes,5,7,799,0,Sunny,Summer,Medium,No,Yes,3995.0,5935.428571428572,3196.0,0,1,2024-03
2024-03-25,P001,Clothes,9,10,799,0,Hot,Summer,Medium,No,No,7191.0,6277.857142857143,3995.0,0,0,2024-03
2024-03-28,P001,Clothes,2,2,799,0,Hot,Summer,Low,No,No,1598.0,5821.285714285715,7191.0,0,0,2024-03
2024-03-29,P001,Clothes,10,11,799,0,Hot,Summer,High,No,No,7990.0,5136.428571428572,1598.0,0,0,2024-03
2024-04-02,P001,Clothes,7,9,799,0,Hot,Summer,Medium,No,No,5593.0,4908.142857142857,7990.0,0,0,2024-04
2024-04-03,P001,Clothes,3,4,799,0,Sunny,Summer,Low,No,No,2397.0,4565.714285714285,5593.0,0,0,2024-04
2024-04-09,P001,Clothes,3,6,799,0,Sunny,Summer,Low,No,No,2397.0,4451.571428571428,2397.0,0,0,2024-04
2024-04-09,P001,Clothes,7,7,799,20,Sunny,Summer,Medium,Yes,No,4474.400000000001,4520.057142857143,2397.0,1,0,2024-04
2024-04-10,P001,Clothes,3,4,799,0,Sunny,Summer,Low,No,No,2397.0,3835.2000000000003,4474.400000000001,0,0,2024-04
2024-04-14,P001,Clothes,6,6,799,0,Hot,Summer,Medium,No,Yes,4794.0,4291.771428571429,2397.0,0,1,2024-04
2024-04-16,P001,Clothes,9,9,799,0,Humid,Summer,Medium,No,No,7191.0,4177.628571428571,4794.0,0,0,2024-04
2024-04-16,P001,Clothes,5,8,799,0,Humid,Summer,Medium,No,No,3995.0,3949.342857142857,7191.0,0,0,2024-04
2024-04-16,P001,Clothes,3,5,799,0,Humid,Summer,Low,No,No,2397.0,3949.342857142857,3995.0,0,0,2024-04
2024-04-17,P001,Clothes,6,8,799,0,Hot,Summer,Medium,No,No,4794.0,4291.771428571429,2397.0,0,0,2024-04
2024-04-19,P001,Clothes,8,10,799,0,Hot,Summer,Medium,No,No,6392.0,4565.714285714285,4794.0,0,0,2024-04
2024-04-20,P001,Clothes,5,8,799,25,Hot,Summer,Medium,Yes,Yes,2996.25,4651.321428571428,6392.0,1,1,2024-04
2024-04-20,P001,Clothes,8,10,799,10,Hot,Summer,Medium,Yes,Yes,5752.8,4788.292857142857,2996.25,1,1,2024-04
2024-04-25,P001,Clothes,3,3,799,0,Humid,Summer,Low,No,No,2397.0,4103.435714285714,5752.8,0,0,2024-04
2024-04-26,P001,Clothes,6,8,799,0,Hot,Summer,Medium,No,No,4794.0,4217.578571428572,2397.0,0,0,2024-04
2024-04-26,P001,Clothes,4,4,799,20,Hot,Summer,Low,Yes,No,2556.8,4240.407142857143,4794.0,1,0,2024-04
2024-04-27,P001,Clothes,3,5,799,0,Sunny,Summer,Low,No,Yes,2397.0,3897.9785714285717,2556.8,0,1,2024-04
2024-05-06,P001,Clothes,6,8,799,0,Sunny,Summer,Medium,No,No,4794.0,3669.6928571428575,2397.0,0,0,2024-05
2024-05-10,P001,Clothes,11,14,799,10,Sunny,Summer,High,Yes,No,7910.1,4371.671428571429,4794.0,1,0,2024-05
2024-05-13,P001,Clothes,2,4,799,0,Sunny,Summer,Low,No,No,1598.0,3778.128571428572,7910.1,0,0,2024-05
2024-05-14,P001,Clothes,3,4,799,0,Sunny,Summer,Low,No,No,2397.0,3778.128571428572,1598.0,0,0,2024-05
2024-05-15,P001,Clothes,2,3,799,0,Humid,Summer,Low,No,No,1598.0,3321.557142857143,2397.0,0,0,2024-05
2024-05-18,P001,Clothes,5,6,799,0,Sunny,Summer,Medium,No,Yes,3995.0,3527.0142857142855,1598.0,0,1,2024-05
2024-05-19,P001,Clothes,1,1,799,0,Sunny,Summer,Low,No,Yes,799.0,3298.7285714285713,3995.0,0,1,2024-05
2024-05-22,P001,Clothes,3,3,799,0,Hot,Summer,Low,No,No,2397.0,2956.2999999999997,799.0,0,0,2024-05
2024-05-24,P001,Clothes,5,8,799,0,Sunny,Summer,Medium,No,No,3995.0,2397.0,2397.0,0,0,2024-05
2024-05-27,P001,Clothes,5,7,799,10,Hot,Summer,Medium,Yes,No,3595.5,2682.3571428571427,3995.0,1,0,2024-05
2024-05-28,P001,Clothes,7,9,799,0,Hot,Summer,Medium,No,No,5593.0,3138.9285714285716,3595.5,0,0,2024-05
2024-05-28,P001,Clothes,7,7,799,0,Hot,Summer,Medium,No,No,5593.0,3709.6428571428573,5593.0,0,0,2024-05
2024-05-29,P001,Clothes,8,9,799,0,Hot,Summer,Medium,No,No,6392.0,4052.0714285714284,5593.0,0,0,2024-05
2024-06-02,P001,Clothes,4,4,799,0,Rainy,Monsoon,Low,No,Yes,3196.0,4394.5,6392.0,0,1,2024-06
2024-06-03,P001,Clothes,2,5,799,0,Rainy,Monsoon,Low,No,No,1598.0,4280.357142857143,3196.0,0,0,2024-06
2024-06-03,P001,Clothes,4,7,799,0,Rainy,Monsoon,Low,No,No,3196.0,4166.214285714285,1598.0,0,0,2024-06
2024-06-03,P001,Clothes,4,5,799,0,Rainy,Monsoon,Low,No,No,3196.0,4109.142857142857,3196.0,0,0,2024-06
2024-06-03,P001,Clothes,6,6,799,0,Rainy,Monsoon,Medium,No,No,4794.0,3995.0,3196.0,0,0,2024-06
2024-06-10,P001,Clothes,4,4,799,0,Rainy,Monsoon,Low,No,No,3196.0,3652.5714285714284,4794.0,0,0,2024-06
2024-06-11,P001,Clothes,3,3,799,0,Rainy,Monsoon,Low,No,No,2397.0,3081.8571428571427,3196.0,0,0,2024-06
2024-06-12,P001,Clothes,3,5,799,0,Humid,Monsoon,Low,No,No,2397.0,2967.714285714286,2397.0,0,0,2024-06
2024-06-15,P001,Clothes,7,8,799,0,Humid,Monsoon,Medium,No,Yes,5593.0,3538.4285714285716,2397.0,0,1,2024-06
2024-06-18,P001,Clothes,10,13,799,20,Rainy,Monsoon,High,Yes,No,6392.0,3995.0,5593.0,1,0,2024-06
2024-06-23,P001,Clothes,4,6,799,0,Humid,Monsoon,Low,No,Yes,3196.0,3995.0,6392.0,0,1,2024-06
2024-06-24,P001,Clothes,3,3,799,0,Humid,Monsoon,Low,No,No,2397.0,3652.5714285714284,3196.0,0,0,2024-06
2024-06-25,P001,Clothes,4,5,799,0,Rainy,Monsoon,Low,No,No,3196.0,3652.5714285714284,2397.0,0,0,2024-06
2024-06-25,P001,Clothes,3,3,799,0,Rainy,Monsoon,Low,No,No,2397.0,3652.5714285714284,3196.0,0,0,2024-06
2024-06-29,P001,Clothes,8,10,799,25,Rainy,Monsoon,Medium,Yes,Yes,4794.0,3995.0,2397.0,1,1,2024-06
2024-07-06,P001,Clothes,5,6,799,0,Rainy,Monsoon,Medium,No,Yes,3995.0,3766.714285714286,4794.0,0,1,2024-07
2024-07-08,P001,Clothes,6,7,799,10,Humid,Monsoon,Medium,Yes,No,4314.6,3469.9428571428575,3995.0,1,0,2024-07
2024-07-09,P001,Clothes,11,11,799,0,Rainy,Monsoon,High,No,No,8789.0,4268.942857142857,4314.6,0,0,2024-07
2024-07-12,P001,Clothes,11,11,799,25,Cloudy,Monsoon,High,Yes,No,6591.75,4868.192857142858,8789.0,1,0,2024-07
2024-07-16,P001,Clothes,3,5,799,0,Rainy,Monsoon,Low,No,No,2397.0,4754.050000000001,6591.75,0,0,2024-07
2024-07-19,P001,Clothes,4,5,799,0,Cloudy,Monsoon,Low,No,No,3196.0,4868.192857142858,2397.0,0,0,2024-07
2024-07-23,P001,Clothes,6,6,799,0,Cloudy,Monsoon,Medium,No,No,4794.0,4868.192857142858,3196.0,0,0,2024-07
2024-07-23,P001,Clothes,4,5,799,10,Cloudy,Monsoon,Low,Yes,No,2876.4,4708.392857142857,4794.0,1,0,2024-07
2024-07-23,P001,Clothes,3,4,799,0,Cloudy,Monsoon,Low,No,No,2397.0,4434.45,2876.4,0,0,2024-07
2024-07-25,P001,Clothes,3,4,799,20,Humid,Monsoon,Low,Yes,No,1917.6000000000001,3452.8214285714284,2397.0,1,0,2024-07
2024-07-27,P001,Clothes,8,10,799,10,Rainy,Monsoon,Medium,Yes,Yes,5752.8,3332.9714285714285,1917.6000000000001,1,1,2024-07
2024-07-29,P001,Clothes,7,9,799,0,Humid,Monsoon,Medium,No,No,5593.0,3789.542857142857,5752.8,0,0,2024-07
2024-08-02,P001,Clothes,2,3,799,0,Rainy,Monsoon,Low,No,No,1598.0,3561.2571428571428,5593.0,0,0,2024-08
2024-08-04,P001,Clothes,12,15,799,0,Humid,Monsoon,High,No,Yes,9588.0,4246.114285714286,1598.0,0,1,2024-08
2024-08-04,P001,Clothes,6,8,799,0,Humid,Monsoon,Medium,No,Yes,4794.0,4520.057142857143,9588.0,0,1,2024-08
2024-08-10,P001,Clothes,2,4,799,0,Cloudy,Monsoon,Low,No,Yes,1598.0,4405.914285714285,4794.0,0,1,2024-08
2024-08-12,P001,Clothes,2,5,799,0,Rainy,Monsoon,Low,No,No,1598.0,4360.257142857143,1598.0,0,0,2024-08
2024-08-14,P001,Clothes,7,9,799,10,Rainy,Monsoon,Medium,Yes,No,5033.7,4257.528571428572,1598.0,1,0,2024-08
2024-08-26,P001,Clothes,3,4,799,0,Cloudy,Monsoon,Low,No,No,2397.0,3800.957142857143,5033.7,0,0,2024-08
2024-08-28,P001,Clothes,4,5,799,0,Rainy,Monsoon,Low,No,No,3196.0,4029.2428571428572,2397.0,0,0,2024-08
2024-08-29,P001,Clothes,3,3,799,0,Rainy,Monsoon,Low,No,No,2397.0,3001.957142857143,3196.0,0,0,2024-08
2024-08-29,P001,Clothes,4,4,799,0,Rainy,Monsoon,Low,No,No,3196.0,2773.671428571429,2397.0,0,0,2024-08
2024-08-29,P001,Clothes,3,6,799,0,Rainy,Monsoon,Low,No,No,2397.0,2887.8142857142857,3196.0,0,0,2024-08
2024-08-29,P001,Clothes,12,14,799,0,Rainy,Monsoon,High,No,No,9588.0,4029.2428571428572,2397.0,0,0,2024-08
2024-09-05,P001,Clothes,2,3,799,0,Cloudy,Monsoon,Low,No,No,1598.0,3538.4285714285716,9588.0,0,0,2024-09
2024-09-06,P001,Clothes,4,5,799,0,Rainy,Monsoon,Low,No,No,3196.0,3652.5714285714284,1598.0,0,0,2024-09
2024-09-10,P001,Clothes,9,11,799,15,Rainy,Monsoon,Medium,Yes,No,6112.349999999999,4069.192857142857,3196.0,1,0,2024-09
2024-09-10,P001,Clothes,6,9,799,0,Rainy,Monsoon,Medium,No,No,4794.0,4411.621428571429,6112.349999999999,0,0,2024-09
2024-09-14,P001,Clothes,5,5,799,0,Rainy,Monsoon,Medium,No,Yes,3995.0,4525.7642857142855,4794.0,0,1,2024-09
2024-09-14,P001,Clothes,13,13,799,5,Rainy,Monsoon,High,Yes,Yes,9867.65,5593.0,3995.0,1,1,2024-09
2024-09-17,P001,Clothes,4,7,799,0,Rainy,Monsoon,Low,No,No,3196.0,4679.857142857143,9867.65,0,0,2024-09
2024-10-01,P001,Clothes,5,6,799,0,Cloudy,Autumn,Medium,No,No,3995.0,5022.285714285715,3196.0,0,0,2024-10
2024-10-02,P001,Clothes,2,5,799,0,Pleasant,Autumn,Low,No,No,1598.0,4794.0,3995.0,0,0,2024-10
2024-10-08,P001,Clothes,5,6,799,15,Pleasant,Autumn,Medium,Yes,No,3395.75,4405.914285714286,1598.0,1,0,2024-10
2024-10-10,P001,Clothes,9,10,799,0,Pleasant,Autumn,Medium,No,No,7191.0,4748.342857142858,3395.75,0,0,2024-10
2024-10-16,P001,Clothes,6,8,799,0,Pleasant,Autumn,Medium,No,No,4794.0,4862.4857142857145,7191.0,0,0,2024-10
2024-10-18,P001,Clothes,5,7,799,0,Sunny,Autumn,Medium,No,No,3995.0,4023.535714285714,4794.0,0,0,2024-10
2024-10-23,P001,Clothes,6,7,799,20,Pleasant,Autumn,Medium,Yes,No,3835.2000000000003,4114.85,3995.0,1,0,2024-10
2024-10-23,P001,Clothes,3,6,799,0,Pleasant,Autumn,Low,No,No,2397.0,3886.5642857142857,3835.2000000000003,0,0,2024-10
2024-10-24,P001,Clothes,14,16,799,0,Pleasant,Autumn,High,No,Yes,11186.0,5256.278571428571,2397.0,0,1,2024-10
2024-10-29,P001,Clothes,6,6,799,10,Cloudy,Autumn,Medium,Yes,No,4314.6,5387.542857142857,11186.0,1,0,2024-10
2024-11-01,P001,Clothes,4,5,799,0,Pleasant,Autumn,Low,No,No,3196.0,4816.828571428572,4314.6,0,0,2024-11
2024-11-03,P001,Clothes,5,6,799,0,Pleasant,Autumn,Medium,No,Yes,3995.0,4702.685714285714,3196.0,0,1,2024-11
2024-11-04,P001,Clothes,7,10,799,0,Pleasant,Autumn,Medium,No,Yes,5593.0,4930.971428571429,3995.0,0,1,2024-11
